STIS Model Line Spread Function vs Aperture at 700 nm
Rel pixel      52x0.1    52x0.2    52x0.5    52x2.0
 11.211        0.0000    0.0000    0.0000    0.0021
 11.284        0.0000    0.0000    0.0000    0.0022
 11.357        0.0000    0.0000    0.0000    0.0022
 11.430        0.0000    0.0000    0.0000    0.0023
 11.502        0.0000    0.0000    0.0000    0.0023
 11.575        0.0000    0.0000    0.0000    0.0023
 11.648        0.0000    0.0000    0.0000    0.0023
 11.721        0.0000    0.0000    0.0000    0.0024
 11.794        0.0000    0.0000    0.0000    0.0024
 11.866        0.0000    0.0000    0.0000    0.0023
 11.939        0.0000    0.0000    0.0000    0.0023
 12.012        0.0000    0.0000    0.0000    0.0023
 12.085        0.0000    0.0000    0.0000    0.0023
 12.158        0.0000    0.0000    0.0000    0.0022
 12.230        0.0000    0.0000    0.0000    0.0022
 12.303        0.0000    0.0000    0.0000    0.0022
 12.376        0.0000    0.0000    0.0000    0.0022
 12.449        0.0000    0.0000    0.0000    0.0021
 12.522        0.0000    0.0000    0.0000    0.0021
 12.594        0.0000    0.0000    0.0000    0.0021
 12.667        0.0000    0.0000    0.0000    0.0021
 12.740        0.0000    0.0000    0.0000    0.0020
 12.813        0.0000    0.0000    0.0000    0.0020
 12.886        0.0000    0.0000    0.0000    0.0020
 12.958        0.0000    0.0000    0.0000    0.0020
 13.031        0.0000    0.0000    0.0000    0.0019
 13.104        0.0000    0.0000    0.0000    0.0019
 13.177        0.0000    0.0000    0.0000    0.0019
 13.250        0.0000    0.0000    0.0000    0.0019
 13.322        0.0000    0.0000    0.0000    0.0018
 13.395        0.0000    0.0000    0.0000    0.0018
 13.468        0.0000    0.0000    0.0000    0.0018
 13.541        0.0000    0.0000    0.0000    0.0017
 13.614        0.0000    0.0000    0.0000    0.0017
 13.686        0.0000    0.0000    0.0000    0.0017
 13.759        0.0000    0.0000    0.0000    0.0017
 13.832        0.0000    0.0000    0.0000    0.0016
 13.905        0.0000    0.0000    0.0000    0.0016
 13.978        0.0000    0.0000    0.0000    0.0016
 14.050        0.0000    0.0000    0.0000    0.0016
 14.123        0.0000    0.0000    0.0000    0.0016
 14.196        0.0000    0.0000    0.0000    0.0016
 14.269        0.0000    0.0000    0.0000    0.0015
 14.342        0.0000    0.0000    0.0000    0.0016
 14.414        0.0000    0.0000    0.0000    0.0016
 14.487        0.0000    0.0000    0.0000    0.0016
 14.560        0.0000    0.0000    0.0000    0.0016
 14.633        0.0000    0.0000    0.0000    0.0016
 14.706        0.0000    0.0000    0.0000    0.0016
 14.778        0.0000    0.0000    0.0000    0.0016
 14.851        0.0000    0.0000    0.0000    0.0017
 14.924        0.0000    0.0000    0.0000    0.0017
 14.997        0.0000    0.0000    0.0000    0.0017
 15.070        0.0000    0.0000    0.0000    0.0017
