STIS Model Line Spread Function vs Aperture at 240 nm
Rel pixel      52x0.1    52x0.2    52x0.5    52x2.0
 -8.660        0.0001    0.0002    0.0081    0.0133
 -8.534        0.0002    0.0003    0.0095    0.0137
 -8.409        0.0002    0.0003    0.0109    0.0141
 -8.283        0.0002    0.0003    0.0122    0.0146
 -8.158        0.0002    0.0004    0.0134    0.0150
 -8.032        0.0003    0.0004    0.0145    0.0154
 -7.907        0.0003    0.0005    0.0155    0.0158
 -7.781        0.0004    0.0006    0.0163    0.0162
 -7.656        0.0004    0.0007    0.0170    0.0166
 -7.530        0.0005    0.0007    0.0176    0.0169
 -7.405        0.0006    0.0008    0.0181    0.0172
 -7.279        0.0006    0.0010    0.0186    0.0175
 -7.154        0.0007    0.0011    0.0190    0.0178
 -7.028        0.0008    0.0012    0.0194    0.0181
 -6.903        0.0010    0.0014    0.0198    0.0184
 -6.777        0.0011    0.0016    0.0202    0.0187
 -6.652        0.0013    0.0018    0.0206    0.0191
 -6.526        0.0014    0.0020    0.0211    0.0195
 -6.401        0.0017    0.0023    0.0215    0.0198
 -6.275        0.0019    0.0026    0.0220    0.0203
 -6.150        0.0021    0.0029    0.0225    0.0207
 -6.024        0.0024    0.0032    0.0231    0.0212
 -5.899        0.0028    0.0036    0.0237    0.0217
 -5.773        0.0031    0.0041    0.0244    0.0223
 -5.648        0.0036    0.0045    0.0252    0.0231
 -5.522        0.0040    0.0051    0.0261    0.0239
 -5.397        0.0045    0.0057    0.0273    0.0249
 -5.271        0.0051    0.0063    0.0286    0.0261
 -5.146        0.0057    0.0071    0.0301    0.0274
 -5.020        0.0064    0.0079    0.0317    0.0289
 -4.895        0.0072    0.0089    0.0336    0.0306
 -4.769        0.0081    0.0100    0.0356    0.0324
 -4.644        0.0090    0.0114    0.0377    0.0343
 -4.518        0.0100    0.0130    0.0399    0.0364
 -4.393        0.0111    0.0150    0.0423    0.0385
 -4.267        0.0122    0.0175    0.0447    0.0406
 -4.142        0.0135    0.0206    0.0471    0.0429
 -4.016        0.0149    0.0242    0.0496    0.0451
 -3.891        0.0163    0.0285    0.0522    0.0475
 -3.765        0.0179    0.0334    0.0548    0.0499
 -3.640        0.0196    0.0389    0.0576    0.0524
 -3.514        0.0214    0.0449    0.0604    0.0549
 -3.389        0.0234    0.0513    0.0634    0.0577
 -3.263        0.0257    0.0580    0.0666    0.0606
 -3.138        0.0282    0.0648    0.0700    0.0637
 -3.012        0.0313    0.0717    0.0738    0.0670
 -2.887        0.0350    0.0787    0.0779    0.0708
 -2.761        0.0397    0.0859    0.0825    0.0750
 -2.636        0.0458    0.0934    0.0878    0.0798
 -2.510        0.0536    0.1016    0.0940    0.0855
 -2.385        0.0638    0.1109    0.1015    0.0922
 -2.259        0.0768    0.1216    0.1104    0.1004
 -2.134        0.0934    0.1345    0.1214    0.1103
 -2.008        0.1143    0.1500    0.1350    0.1226
 -1.883        0.1400    0.1690    0.1516    0.1378
 -1.757        0.1713    0.1924    0.1722    0.1565
 -1.632        0.2088    0.2209    0.1975    0.1794
 -1.506        0.2533    0.2556    0.2282    0.2073
 -1.381        0.3052    0.2971    0.2650    0.2408
 -1.255        0.3649    0.3461    0.3085    0.2803
 -1.130        0.4324    0.4027    0.3587    0.3259
 -1.004        0.5070    0.4664    0.4152    0.3772
 -0.879        0.5872    0.5357    0.4767    0.4332
 -0.753        0.6704    0.6084    0.5412    0.4918
 -0.628        0.7530    0.6811    0.6058    0.5504
 -0.502        0.8307    0.7498    0.6668    0.6059
 -0.377        0.8986    0.8101    0.7203    0.6545
 -0.251        0.9519    0.8575    0.7624    0.6928
 -0.126        0.9866    0.8884    0.7899    0.7177
  0.000        1.0000    0.9004    0.8005    0.7274
  0.126        0.9911    0.8925    0.7935    0.7210
  0.251        0.9609    0.8656    0.7697    0.6994
  0.377        0.9120    0.8221    0.7310    0.6643
  0.502        0.8482    0.7655    0.6808    0.6186
  0.628        0.7742    0.7001    0.6228    0.5659
  0.753        0.6947    0.6302    0.5607    0.5095
  0.879        0.6139    0.5596    0.4980    0.4525
